IResultReceiver,Android.Support.V4.OS,managed - not Android registered,managed - not Android registered
IResultReceiverInvoker,Android.Support.V4.OS,managed - not Android registered,managed - not Android registered
ResultReceiver,Android.Support.V4.OS,managed - not Android registered,managed - not Android registered
IconCompatParcelizer,Android.Support.V4.Graphics.Drawable,managed - not Android registered,managed - not Android registered
NotificationSideChannelStub,Android.Support.V4.App,managed - not Android registered,managed - not Android registered
NotificationSideChannelStubInvoker,Android.Support.V4.App,managed - not Android registered,managed - not Android registered
INotificationSideChannel,Android.Support.V4.App,managed - not Android registered,managed - not Android registered
INotificationSideChannelInvoker,Android.Support.V4.App,managed - not Android registered,managed - not Android registered
AutoScrollHelper,AndroidX.Core.Widget,managed - not Android registered,managed - not Android registered
AutoScrollHelperInvoker,AndroidX.Core.Widget,managed - not Android registered,managed - not Android registered
CompoundButtonCompat,AndroidX.Core.Widget,managed - not Android registered,managed - not Android registered
